postgres-1  | 2025-10-21 05:09:20.786 UTC [15685] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:20:38.627 UTC [17248] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:20:39.614 UTC [17249] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:20:39.614 UTC [17249] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:20:40.833 UTC [17250] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:20:40.833 UTC [17250] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:20:41.840 UTC [17251] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:20:41.840 UTC [17251] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:20:43.078 UTC [17252] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:20:43.078 UTC [17252] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:20:44.194 UTC [17260] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:20:44.194 UTC [17260] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:20:45.458 UTC [17261] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:20:45.458 UTC [17261] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:20:46.351 UTC [17262] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:20:46.351 UTC [17262] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:20:47.386 UTC [17263] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:20:47.386 UTC [17263] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:20:48.477 UTC [17264] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:20:48.477 UTC [17264] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:20:49.575 UTC [17272] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:20:49.575 UTC [17272] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:20:50.614 UTC [17273] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:20:50.614 UTC [17273] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:20:51.521 UTC [17274] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:20:51.521 UTC [17274] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:20:52.563 UTC [17275] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:20:52.563 UTC [17275] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:20:53.562 UTC [17276] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:20:53.562 UTC [17276] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:20:55.124 UTC [17284] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:20:55.124 UTC [17284] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:20:56.050 UTC [17285] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:20:56.050 UTC [17285] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:20:57.156 UTC [17286] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:20:57.156 UTC [17286] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:20:58.118 UTC [17287] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:20:58.118 UTC [17287] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:20:59.544 UTC [17295] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:20:59.544 UTC [17295] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:00.461 UTC [17296] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:00.461 UTC [17296] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:01.437 UTC [17297] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:01.437 UTC [17297] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:02.347 UTC [17298] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:02.347 UTC [17298] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:03.231 UTC [17299] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:03.231 UTC [17299] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:04.288 UTC [17307] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:04.288 UTC [17307] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:05.198 UTC [17308] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:05.198 UTC [17308] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:06.398 UTC [17309] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:06.398 UTC [17309] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:07.389 UTC [17310] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:07.389 UTC [17310] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:08.379 UTC [17311] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:08.379 UTC [17311] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:09.238 UTC [17319] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:09.238 UTC [17319] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:10.319 UTC [17320] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:10.319 UTC [17320] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:11.367 UTC [17321] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:11.367 UTC [17321] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:12.373 UTC [17322] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:12.373 UTC [17322] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:13.412 UTC [17323] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:13.412 UTC [17323] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:14.417 UTC [17332] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:14.417 UTC [17332] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:15.383 UTC [17333] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:15.383 UTC [17333] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:17.063 UTC [17334] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:17.063 UTC [17334] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:18.448 UTC [17335] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:18.448 UTC [17335] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:19.460 UTC [17343] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:19.460 UTC [17343] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:20.380 UTC [17344] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:20.380 UTC [17344] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:21.376 UTC [17345] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:21.376 UTC [17345] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:22.521 UTC [17346] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:22.521 UTC [17346] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:23.417 UTC [17347] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:23.417 UTC [17347] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:24.408 UTC [17354] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:24.408 UTC [17354] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:25.423 UTC [17356] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:25.423 UTC [17356] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:26.353 UTC [17357] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:26.353 UTC [17357] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:27.575 UTC [17358] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:27.575 UTC [17358] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:28.520 UTC [17359] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:28.520 UTC [17359] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:29.592 UTC [17367] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:29.592 UTC [17367] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:31.223 UTC [17368] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:31.223 UTC [17368] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:32.296 UTC [17369] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:32.296 UTC [17369] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:33.272 UTC [17370] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:33.272 UTC [17370] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:34.129 UTC [17371] FATAL:  password authentication failed for user "postgre"
postgres-1  | 2025-10-21 05:21:34.129 UTC [17371] DETAIL:  Role "postgre" does not exist.
postgres-1  |   Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:34.437 UTC [17372] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:34.437 UTC [17372] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:35.739 UTC [17380] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:35.739 UTC [17380] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:36.959 UTC [17381] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:36.959 UTC [17381] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:38.388 UTC [17382] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:38.388 UTC [17382] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:39.593 UTC [17383] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:39.593 UTC [17383] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:40.792 UTC [17391] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:40.792 UTC [17391] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:41.812 UTC [17392] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:41.812 UTC [17392] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:42.919 UTC [17393] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:42.919 UTC [17393] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:43.902 UTC [17394] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:43.902 UTC [17394] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:45.280 UTC [17402] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:45.280 UTC [17402] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:46.474 UTC [17403] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:46.474 UTC [17403] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:47.580 UTC [17405] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:47.580 UTC [17405] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:48.577 UTC [17406] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:48.577 UTC [17406] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
postgres-1  | 2025-10-21 05:21:49.515 UTC [17407] FATAL:  password authentication failed for user "postgres"
postgres-1  | 2025-10-21 05:21:49.515 UTC [17407] DETAIL:  Connection matched pg_hba.conf line 100: "host all all all scram-sha-256"
